"year","measure_id","measure_name","measure_parent","measure_index","description","direction","format_type","display_precision","measure_type","weight_numerator","weight_denominator","compare_states","last_updated","years_used"
2019,136,"Severe housing problems",25,1,"Percentage of households with at least 1 of 4 housing problems: overcrowding, high housing costs, lack of kitchen facilities, or lack of plumbing facilities.",1,1,0,0,1,50,1,"2023-10-11 15:31:10","2011-2015"
2019,137,"Long commute - driving alone",25,3,"Among workers who commute in their car alone, the percentage that commute more than 30 minutes.",1,1,0,0,1,100,1,"2023-10-11 15:31:10","2013-2017"
2019,138,"Drug overdose deaths",7,3,"Number of drug poisoning deaths per 100,000 population.",1,0,0,2,0,1,1,"2023-10-11 15:31:10","2015-2017"
2019,139,"Food insecurity",6,5,"Percentage of population who lack adequate access to food.",1,1,0,2,0,1,2,"2023-10-11 15:31:10","2016"
2019,140,"Social associations",12,2,"Number of membership associations per 10,000 population.",-1,0,1,0,1,40,1,"2023-10-11 15:31:10","2016"
2019,141,"Residential segregation - Black/White",12,3,"Index of dissimilarity where higher values indicate greater residential segregation between black and white county residents.",1,0,0,2,0,1,2,"2023-10-11 15:31:10","2013-2017"
2019,142,"Residential segregation - non-white/white",12,4,"Index of dissimilarity where higher values indicate greater residential segregation between non-white and white county residents.",1,0,0,2,0,1,2,"2023-10-11 15:31:10","2013-2017"
2019,143,"Insufficient sleep",26,1,"Percentage of adults who report fewer than 7 hours of sleep on average.",1,1,0,2,0,1,1,"2023-10-11 15:31:10","2016"
2019,144,"Frequent physical distress",2,5,"Percentage of adults reporting 14 or more days of poor physical health per month.",1,1,0,2,0,1,0,"2023-10-11 15:31:10","2016"
2019,145,"Frequent mental distress",2,6,"Percentage of adults reporting 14 or more days of poor mental health per month.",1,1,0,2,0,1,0,"2023-10-11 15:31:10","2016"
2019,147,"Life expectancy",1,2,"Average number of years a person can expect to live.",-1,8,1,2,0,1,1,"2023-10-11 15:31:10","2015-2017"
2019,148,"Firearm fatalities",9,4,"Number of deaths due to firearms per 100,000 population.",1,0,0,2,0,1,1,"2023-10-11 15:31:10","2013-2017"
2019,149,"Disconnected youth",10,3,"Percentage of teens and young adults ages 16-19 who are neither working nor in school.",1,1,0,2,0,1,1,"2023-10-11 15:31:10","2013-2017"
2019,150,"Opioid hospital visits",7,6,"Rate of opioid-related hospital visits per 100,000 population.",1,0,0,1,0,1,1,"2023-10-11 15:31:10","2016"
2019,153,"Homeownership",25,4,"Percentage of occupied housing units that are owned.",-1,1,0,2,0,1,1,"2023-10-11 15:31:10","2013-2017"
2019,154,"Severe housing cost burden",25,5,"Percentage of households that spend 50% or more of their household income on housing.",1,1,0,2,0,1,1,"2023-10-11 15:31:10","2013-2017"
2019,155,"Flu vaccinations",4,3,"Percentage of fee-for-service (FFS) Medicare enrollees that had an annual flu vaccination.",-1,1,0,0,1,40,1,"2023-10-11 15:31:10","2016"
2020,1,"Premature death",1,1,"Years of potential life lost before age 75 per 100,000 population (age-adjusted).",1,0,-2,0,1,2,1,"2023-10-11 15:31:10","2016-2018"
2020,2,"Poor or fair health",2,1,"Percentage of adults reporting fair or poor health (age-adjusted).",1,1,0,0,1,10,0,"2023-10-11 15:31:10","2017"
2020,3,"Uninsured adults",3,5,"Percentage of adults under age 65 without health insurance.",1,1,0,2,0,1,1,"2023-10-11 15:31:10","2017"
2020,4,"Primary care physicians",3,2,"Ratio of population to primary care physicians.",-1,3,-1,0,3,100,1,"2023-10-11 15:31:10","2017"
2020,5,"Preventable hospital stays",4,1,"Rate of hospital stays for ambulatory-care sensitive conditions per 100,000 Medicare enrollees.",1,0,0,0,1,20,1,"2023-10-11 15:31:10","2017"
2020,8,"Male population 0-17",18,13,"Number of males ages 0-17.",0,0,0,1,0,1,0,"2023-10-11 15:31:10","2018"
2020,9,"Adult smoking",5,1,"Percentage of adults who are current smokers.",1,1,0,0,1,10,0,"2023-10-11 15:31:10","2017"
2020,10,"Smoking during pregnancy",5,2,"Percentage of births where mother reports smoking during pregnancy.",1,1,0,1,0,1,0,"2023-10-11 15:31:10","2015-2018"
2020,11,"Adult obesity",6,1,"Percentage of the adult population (age 20 and older) that reports a body mass index (BMI) greater than or equal to 30 kg/m2.",1,1,0,0,5,100,2,"2023-10-11 15:31:10","2016"
2020,13,"Male population 18-44",18,14,"Number of males ages 18-44.",0,0,0,1,0,1,0,"2023-10-11 15:31:10","2018"
2020,14,"Teen births",8,2,"Number of births per 1,000 female population ages 15-19.",1,0,0,0,1,40,1,"2023-10-11 15:31:10","2012-2018"
2020,15,"Homicides",9,3,"Number of deaths due to homicide per 100,000 population.",1,0,0,2,0,1,1,"2023-10-11 15:31:10","2012-2018"
2020,16,"Male population 45-64",18,15,"Number of males ages 45-64.",0,0,0,1,0,1,0,"2023-10-11 15:31:10","2018"
2020,17,"Male population 65+",18,16,"Number of males ages 65 and older.",0,0,0,1,0,1,0,"2023-10-11 15:31:10","2018"
2020,18,"Motor vehicle crash occupancy rate",16,1,"Motor vehicle crash occupancy rate per 1,000 population.",1,0,0,1,0,1,0,"2023-10-11 15:31:10","2015-2017"
2020,19,"On-road motor vehicle crash-related ER visits",16,2,"On-road motor vehicle crash-related emergency room visits per 100,000 population.",1,0,0,1,0,1,0,"2023-10-11 15:31:10","2016-2018"
2020,21,"High school graduation",10,1,"Percentage of ninth-grade cohort that graduates in four years.",-1,1,0,0,1,20,0,"2023-10-11 15:31:10","2016-2017"
2020,23,"Unemployment",11,1,"Percentage of population ages 16 and older unemployed but seeking work.",1,1,1,0,1,10,1,"2023-10-11 15:31:10","2018"
2020,24,"Children in poverty",17,1,"Percentage of people under age 18 in poverty.",1,1,0,0,3,40,1,"2023-10-11 15:31:10","2018"
2020,25,"Total male population",18,17,"Total number of males.",0,0,0,1,0,1,0,"2023-10-11 15:31:10","2018"
2020,26,"Female population 0-17",18,18,"Number of females ages 0-17.",0,0,0,1,0,1,0,"2023-10-11 15:31:10","2018"
2020,27,"Female population 18-44",18,19,"Number of females ages 18-44.",0,0,0,1,0,1,0,"2023-10-11 15:31:10","2018"
2020,31,"Female population 45-64",18,20,"Number of females ages 45-64.",0,0,0,1,0,1,0,"2023-10-11 15:31:10","2018"
2020,32,"Female population 65+",18,21,"Number of females ages 65 and older.",0,0,0,1,0,1,0,"2023-10-11 15:31:10","2018"
2020,35,"Total female population",18,22,"Total number of females.",0,0,0,1,0,1,0,"2023-10-11 15:31:10","2018"
2020,36,"Poor physical health days",2,2,"Average number of physically unhealthy days reported in past 30 days (age-adjusted).",1,0,1,0,1,10,0,"2023-10-11 15:31:10","2017"
2020,37,"Low birthweight",2,4,"Percentage of live births with low birthweight (< 2,500 grams).",1,1,0,0,1,5,1,"2023-10-11 15:31:10","2012-2018"
2020,39,"Motor vehicle crash deaths",7,4,"Number of motor vehicle crash deaths per 100,000 population.",1,0,0,2,0,1,1,"2023-10-11 15:31:10","2012-2018"
2020,42,"Poor mental health days",2,3,"Average number of mentally unhealthy days reported in past 30 days (age-adjusted).",1,0,1,0,1,10,0,"2023-10-11 15:31:10","2017"
2020,43,"Violent crime",9,1,"Number of reported violent crime offenses per 100,000 population.",1,0,0,0,1,40,2,"2023-10-11 15:31:10","2014&2016"
2020,44,"Income inequality",17,2,"Ratio of household income at the 80th percentile to income at the 20th percentile.",1,0,1,0,1,40,1,"2023-10-11 15:31:10","2014-2018"
2020,45,"Sexually transmitted infections",8,1,"Number of newly diagnosed chlamydia cases per 100,000 population.",1,0,1,0,1,40,2,"2023-10-11 15:31:10","2017"
2020,49,"Excessive drinking",7,1,"Percentage of adults reporting binge or heavy drinking.",1,1,0,0,1,40,0,"2023-10-11 15:31:10","2017"
2020,50,"Mammography screening",4,2,"Percentage of female Medicare enrollees ages 65-74 that received an annual mammography screening.",-1,1,0,0,1,40,1,"2023-10-11 15:31:10","2017"
2020,51,"Population",18,1,"Resident population.",0,0,0,3,0,1,1,"2023-10-11 15:31:10","2018"
2020,52,"% below 18 years of age",18,2,"Percentage of population below 18 years of age.",0,1,1,3,0,1,1,"2023-10-11 15:31:10","2018"
2020,53,"% 65 and older",18,3,"Percentage of population ages 65 and older.",0,1,1,3,0,1,1,"2023-10-11 15:31:10","2018"
2020,54,"% Non-Hispanic Black",18,4,"Percentage of population that is non-Hispanic Black or African American.",0,1,1,3,0,1,1,"2023-10-11 15:31:10","2018"
2020,55,"% American Indian & Alaska Native",18,5,"Percentage of population that is American Indian or Alaska Native.",0,1,1,3,0,1,1,"2023-10-11 15:31:10","2018"
2020,56,"% Hispanic",18,8,"Percentage of population that is Hispanic.",0,1,1,3,0,1,1,"2023-10-11 15:31:10","2018"
2020,57,"% Females",18,11,"Percentage of population that is female.",0,1,1,3,0,1,1,"2023-10-11 15:31:10","2018"
2020,58,"% Rural",18,12,"Percentage of population living in a rural area.",0,1,1,3,0,1,1,"2023-10-11 15:31:10","2010"
2020,59,"% not proficient in English",18,10,"Percentage of population that is not proficient in English.",0,1,0,3,0,1,1,"2023-10-11 15:31:10","2014-2018"
2020,60,"Diabetes prevalence",2,7,"Percentage of adults aged 20 and above with diagnosed diabetes.",1,1,0,2,0,1,2,"2023-10-11 15:31:10","2016"
2020,61,"HIV prevalence",2,8,"Number of people aged 13 years and older living with a diagnosis of human immunodeficiency virus (HIV) infection per 100,000 population.",1,0,0,2,0,1,0,"2023-10-11 15:31:10","2016"
2020,62,"Mental health providers",3,4,"Ratio of population to mental health providers.",-1,3,-1,0,1,100,1,"2023-10-11 15:31:10","2019"
2020,63,"Median household income",17,3,"The income where half of households in a county earn more and half of households earn less.",-1,2,-2,2,0,1,1,"2023-10-11 15:31:10","2018"
2020,65,"Children eligible for free or reduced price lunch",17,4,"Percentage of children enrolled in public schools that are eligible for free or reduced price lunch.",1,1,0,2,0,1,0,"2023-10-11 15:31:10","2017-2018"
2020,67,"Driving alone to work",25,2,"Percentage of the workforce that drives alone to work.",1,1,0,0,1,50,1,"2023-10-11 15:31:10","2014-2018"
2020,69,"Some college",10,2,"Percentage of adults ages 25-44 with some post-secondary education.",-1,1,0,0,1,20,1,"2023-10-11 15:31:10","2014-2018"
2020,70,"Physical inactivity",6,3,"Percentage of adults age 20 and over reporting no leisure-time physical activity.",1,1,0,0,1,50,2,"2023-10-11 15:31:10","2016"
2020,80,"% Native Hawaiian/Other Pacific Islander",18,7,"Percentage of population that is Native Hawaiian or Other Pacific Islander.",0,1,1,3,0,1,1,"2023-10-11 15:31:10","2018"
2020,81,"% Asian",18,6,"Percentage of population that is Asian.",0,1,1,3,0,1,1,"2023-10-11 15:31:10","2018"
2020,82,"Children in single-parent households",12,1,"Percentage of children that live in a household headed by single parent.",1,1,0,0,1,40,1,"2023-10-11 15:31:10","2014-2018"
2020,83,"Limited access to healthy foods",6,6,"Percentage of population who are low-income and do not live close to a grocery store.",1,1,0,2,0,1,0,"2023-10-11 15:31:10","2015"
2020,85,"Uninsured",3,1,"Percentage of population under age 65 without health insurance.",1,1,0,0,1,20,1,"2023-10-11 15:31:10","2017"
2020,88,"Dentists",3,3,"Ratio of population to dentists.",-1,3,-1,0,1,100,1,"2023-10-11 15:31:10","2018"
2020,97,"Population growth",18,23,"Percentage change in population since the last decennial US Census.",0,1,0,1,0,1,0,"2023-10-11 15:31:10","2018, 2010"
2020,99,"Cancer incidence",2,10,"Number of new cancer diagnoses per 100,000 population (age-adjusted).",1,0,0,1,0,1,0,"2023-10-11 15:31:10","2012-2016"
2020,100,"Coronary heart disease hospitalizations",2,11,"Coronary heart disease hospitalization rate per 1,000 population.",1,0,1,1,0,1,0,"2023-10-11 15:31:10","2016"
2020,101,"Cerebrovascular disease hospitalizations",2,12,"Cerebrovascular disease hospitalization rate per 1,000 population.",1,0,1,1,0,1,0,"2023-10-11 15:31:10","2016"
2020,103,"Childhood immunizations",4,4,"Percentage of children aged 19 to 35 months who received the recommended doses of DTaP, polio, MMR, Hib, hepatitis B, varicella, and Pneumococcal conjugate.",-1,1,0,1,0,1,0,"2023-10-11 15:31:10","2018"
2020,104,"Communicable disease",2,9,"Number of new cases of reportable diseases and conditions per 100,000 population.",1,0,0,1,0,1,0,"2023-10-11 15:31:10","2018"
2020,105,"Self-inflicted injury hospitalizations",9,9,"Hospitalizations due to self-inflicted injuries per 100,000 population.",1,0,0,1,0,1,0,"2023-10-11 15:31:10","2016-2018"
2020,106,"Injury hospitalizations",9,8,"Hospitalizations due to injuries per 100,000 population (age-adjusted).",1,0,0,1,0,1,0,"2023-10-11 15:31:10","2018"
2020,107,"Fall fatalities 65+",9,10,"Number of injury deaths due to falls among those 65 years of age and over per 100,000 population.",1,0,0,1,0,1,0,"2023-10-11 15:31:10","2015-2017"
2020,109,"Alcohol-related hospitalizations",7,6,"Rate of alcohol-related hospitalization per 1,000 population.",1,0,1,1,0,1,0,"2023-10-11 15:31:10","2016"
2020,116,"Reading proficiency",10,6,"Percentage of fourth grade students proficient or advanced in reading.",-1,1,0,1,0,1,0,"2023-10-11 15:31:10","2017-2018"
2020,117,"W-2 enrollment",11,2,"Count of individuals enrolled in W-2 (Wisconsin Works) on the last working day of the month.",1,0,0,1,0,1,0,"2023-10-11 15:31:10","2018"
2020,118,"Poverty",17,5,"Percentage of population living below the Federal Poverty Line.",1,1,0,1,0,1,0,"2023-10-11 15:31:10","2018"
2020,119,"Child abuse",9,7,"Child abuse rate per 1,000 population.",1,0,0,1,0,1,0,"2023-10-11 15:31:10","2018"
2020,120,"Older adults living alone",12,5,"Percentage of adults 65 years and older who live alone.",1,1,0,1,0,1,0,"2023-10-11 15:31:10","2014-2018"
2020,122,"Uninsured children",3,6,"Percentage of children under age 19 without health insurance.",1,1,0,2,0,1,1,"2023-10-11 15:31:10","2017"
2020,123,"Year structure built",25,7,"Percentage of housing units built prior to 1950.",1,1,0,1,0,1,0,"2023-10-11 15:31:10","2014-2018"
2020,124,"Drinking water violations",13,2,"Indicator of the presence of health-related drinking water violations. 'Yes' indicates the presence of a violation, 'No' indicates no violation.",1,5,1,0,1,40,1,"2023-10-11 15:31:10","2018"
2020,125,"Air pollution - particulate matter",13,1,"Average daily density of fine particulate matter in micrograms per cubic meter (PM2.5).",1,0,1,0,1,40,1,"2023-10-11 15:31:10","2014"
2020,126,"% Non-Hispanic White",18,9,"Percentage of population that is non-Hispanic White.",0,1,1,3,0,1,1,"2023-10-11 15:31:10","2018"
2020,127,"Premature age-adjusted mortality",1,3,"Number of deaths among residents under age 75 per 100,000 population (age-adjusted).",1,0,-1,2,0,1,1,"2023-10-11 15:31:10","2016-2018"
2020,128,"Child mortality",1,4,"Number of deaths among children under age 18 per 100,000 population.",1,0,-1,2,0,1,1,"2023-10-11 15:31:10","2015-2018"
2020,129,"Infant mortality",1,5,"Number of all infant deaths (within 1 year), per 1,000 live births.",1,0,0,2,0,1,1,"2023-10-11 15:31:10","2012-2018"
2020,131,"Other primary care providers",3,7,"Ratio of population to primary care providers other than physicians.",-1,3,0,2,0,1,1,"2023-10-11 15:31:10","2019"
2020,132,"Access to exercise opportunities",6,4,"Percentage of population with adequate access to locations for physical activity.",-1,1,0,0,1,100,1,"2023-10-11 15:31:10","2010 & 2019"
2020,133,"Food environment index",6,2,"Index of factors that contribute to a healthy food environment, from 0 (worst) to 10 (best).",-1,0,1,0,1,50,2,"2023-10-11 15:31:10","2015 & 2017"
2020,134,"Alcohol-impaired driving deaths",7,2,"Percentage of driving deaths with alcohol involvement.",1,1,0,0,1,40,1,"2023-10-11 15:31:10","2014-2018"
2020,135,"Injury deaths",9,2,"Number of deaths due to injury per 100,000 population.",1,0,0,0,1,40,1,"2023-10-11 15:31:10","2014-2018"
2020,136,"Severe housing problems",25,1,"Percentage of households with at least 1 of 4 housing problems: overcrowding, high housing costs, lack of kitchen facilities, or lack of plumbing facilities.",1,1,0,0,1,50,1,"2023-10-11 15:31:10","2012-2016"
2020,137,"Long commute - driving alone",25,3,"Among workers who commute in their car alone, the percentage that commute more than 30 minutes.",1,1,0,0,1,100,1,"2023-10-11 15:31:10","2014-2018"
2020,138,"Drug overdose deaths",7,3,"Number of drug poisoning deaths per 100,000 population.",1,0,0,2,0,1,1,"2023-10-11 15:31:10","2016-2018"
2020,139,"Food insecurity",6,5,"Percentage of population who lack adequate access to food.",1,1,0,2,0,1,2,"2023-10-11 15:31:10","2017"
2020,140,"Social associations",12,2,"Number of membership associations per 10,000 population.",-1,0,1,0,1,40,1,"2023-10-11 15:31:10","2017"
2020,141,"Residential segregation - Black/White",12,3,"Index of dissimilarity where higher values indicate greater residential segregation between Black and White county residents.",1,0,0,2,0,1,2,"2023-10-11 15:31:10","2014-2018"
2020,142,"Residential segregation - non-White/White",12,4,"Index of dissimilarity where higher values indicate greater residential segregation between non-White and White county residents.",1,0,0,2,0,1,2,"2023-10-11 15:31:10","2014-2018"
